subject_id	object_id	object_id	predicate_id	predicate_id	mapping_justification	mapping_justification	match_string	mapping_tool	mapping_date
HP:0011703	NCIT:C26889	mesh:D013616	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0039239	umls_ingest	2023-11-27
HP:0004755	NCIT:C35061	mesh:D013617	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0039240	umls_ingest	2023-11-27
HP:0001009	NCIT:C28194	mesh:D013684	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0039446	umls_ingest	2023-11-27
HP:0025230	NCIT:C97141	mesh:D052256	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0039503	umls_ingest	2023-11-27
HP:0009792	NCIT:C3403	mesh:D013724	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0039538	umls_ingest	2023-11-27
HP:0010788	NCIT:C3404	mesh:D013736	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0039590	umls_ingest	2023-11-27
HP:0001281	NCIT:C114789	mesh:D013746	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0039621	umls_ingest	2023-11-27
HP:0001636	NCIT:C84505	mesh:D013771	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0039685	umls_ingest	2023-11-27
HP:0001872	NCIT:C61249	mesh:D013915	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040015	umls_ingest	2023-11-27
HP:0001975	NCIT:C61249	mesh:D013915	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040015	umls_ingest	2023-11-27
HP:0001907	NCIT:C28195	mesh:D013923	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040038	umls_ingest	2023-11-27
HP:0004418	NCIT:C3410	mesh:D013924	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040046	umls_ingest	2023-11-27
HP:0100522	NCIT:C3411	mesh:D013945	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040100	umls_ingest	2023-11-27
HP:0010518	NCIT:C85189	mesh:D013955	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040124	umls_ingest	2023-11-27
HP:0011782	NCIT:C112836	mesh:D013958	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040127	umls_ingest	2023-11-27
HP:0000820	NCIT:C26893	mesh:D013959	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040128	umls_ingest	2023-11-27
HP:0100031	NCIT:C3414	mesh:D013964	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040136	umls_ingest	2023-11-27
HP:0025388	NCIT:C3415	mesh:D016606	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040137	umls_ingest	2023-11-27
HP:0100646	NCIT:C26894	mesh:D013966	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040147	umls_ingest	2023-11-27
HP:0041143	NCIT:C99083	mesh:D013978	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040185	umls_ingest	2023-11-27
HP:0012203	NCIT:C112214	mesh:D014009	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040261	umls_ingest	2023-11-27
HP:0000360	NCIT:C50772	mesh:D014012	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040264	umls_ingest	2023-11-27
HP:0100648	NCIT:C3416	mesh:D014062	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040411	umls_ingest	2023-11-27
HP:0000164	NCIT:C118306	mesh:D014071	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040427	umls_ingest	2023-11-27
HP:0006482	NCIT:C118306	mesh:D014071	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040427	umls_ingest	2023-11-27
HP:0000678	NCIT:C62542	mesh:D008310	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040433	umls_ingest	2023-11-27
HP:0011079	NCIT:C82092	mesh:D014095	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040456	umls_ingest	2023-11-27
HP:0001664	NCIT:C50779	mesh:D016171	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040479	umls_ingest	2023-11-27
HP:0000473	NCIT:C182201	mesh:D014103	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040485	umls_ingest	2023-11-27
HP:0002778	NCIT:C35079	mesh:D014133	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040580	umls_ingest	2023-11-27
HP:0100551	NCIT:C3419	mesh:D014134	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040582	umls_ingest	2023-11-27
HP:0002777	NCIT:C78646	mesh:D014135	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040583	umls_ingest	2023-11-27
HP:0002575	NCIT:C35080	mesh:D014138	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040588	umls_ingest	2023-11-27
HP:0001669	NCIT:C84742	mesh:D014188	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040761	umls_ingest	2023-11-27
HP:0001337	NCIT:C38038	mesh:D014202	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040822	umls_ingest	2023-11-27
HP:0012167	NCIT:C94336	mesh:D014256	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040953	umls_ingest	2023-11-27
HP:0005180	NCIT:C50842	mesh:D014262	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040961	umls_ingest	2023-11-27
HP:0005180	NCIT:C50843	mesh:D014262	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040961	umls_ingest	2023-11-27
HP:0010446	NCIT:C50783	mesh:D014264	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0040963	umls_ingest	2023-11-27
HP:0000211	NCIT:C78651	mesh:D014313	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041105	umls_ingest	2023-11-27
HP:0031502	NCIT:C3422	mesh:D014328	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041182	umls_ingest	2023-11-27
HP:0032262	NCIT:C26899	mesh:D014397	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041327	umls_ingest	2023-11-27
HP:0001969	NCIT:C123036	mesh:D009395	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041349	umls_ingest	2023-11-27
HP:0001970	NCIT:C123036	mesh:D009395	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041349	umls_ingest	2023-11-27
HP:0007185	NCIT:C50635	mesh:D014474	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041657	umls_ingest	2023-11-27
HP:0020172	NCIT:C142385	mesh:D064420	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041755	umls_ingest	2023-11-27
HP:0010783	NCIT:C26901	mesh:D004890	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041834	umls_ingest	2023-11-27
HP:0012618	NCIT:C85216	mesh:D014496	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041915	umls_ingest	2023-11-27
HP:0100516	NCIT:C3427	mesh:D014516	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041955	umls_ingest	2023-11-27
HP:0006000	NCIT:C79802	mesh:D014517	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041956	umls_ingest	2023-11-27
HP:0000070	NCIT:C123159	mesh:D014518	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041960	umls_ingest	2023-11-27
HP:0100517	NCIT:C3428	mesh:D014523	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041971	umls_ingest	2023-11-27
HP:0000796	NCIT:C79804	mesh:D014524	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041972	umls_ingest	2023-11-27
HP:0500006	NCIT:C26904	mesh:D014526	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0041976	umls_ingest	2023-11-27
HP:0000020	NCIT:C78497	mesh:D014549	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042024	umls_ingest	2023-11-27
HP:0000119	NCIT:C35107	mesh:D014564	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042063	umls_ingest	2023-11-27
HP:0010786	NCIT:C3431	mesh:D014571	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042076	umls_ingest	2023-11-27
HP:0001025	NCIT:C3432	mesh:D014581	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042109	umls_ingest	2023-11-27
HP:0000131	NCIT:C3434	mesh:D007889	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042133	umls_ingest	2023-11-27
HP:0010784	NCIT:C3435	mesh:D014594	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042138	umls_ingest	2023-11-27
HP:0000139	NCIT:C35108	mesh:D014596	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042140	umls_ingest	2023-11-27
HP:0100718	NCIT:C128716	mesh:D014597	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042143	umls_ingest	2023-11-27
HP:0000554	NCIT:C26909	mesh:D014605	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042164	umls_ingest	2023-11-27
HP:0012122	NCIT:C35109	mesh:D014606	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042165	umls_ingest	2023-11-27
HP:0012124	NCIT:C35110	mesh:D015867	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042166	umls_ingest	2023-11-27
HP:0012123	NCIT:C35111	mesh:D015866	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042167	umls_ingest	2023-11-27
HP:0011412	NCIT:C81300	mesh:D014620	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042225	umls_ingest	2023-11-27
HP:0004320	NCIT:C79847	mesh:D014624	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042253	umls_ingest	2023-11-27
HP:0100650	NCIT:C3437	mesh:D014625	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042258	umls_ingest	2023-11-27
HP:0030683	NCIT:C26911	mesh:D014627	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042267	umls_ingest	2023-11-27
HP:0002619	NCIT:C35114	mesh:D014648	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042345	umls_ingest	2023-11-27
HP:0002633	NCIT:C26912	mesh:D014657	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042384	umls_ingest	2023-11-27
HP:0012668	NCIT:C35120	mesh:D019462	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042420	umls_ingest	2023-11-27
HP:0005293	NCIT:C127822	mesh:D014689	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042485	umls_ingest	2023-11-27
HP:0004936	NCIT:C99107	mesh:D020246	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042487	umls_ingest	2023-11-27
HP:0001663	NCIT:C50799	mesh:D014693	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042510	umls_ingest	2023-11-27
HP:0004756	NCIT:C50802	mesh:D017180	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042514	umls_ingest	2023-11-27
HP:0002321	NCIT:C38057	mesh:D014717	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042571	umls_ingest	2023-11-27
HP:0000076	NCIT:C84467	mesh:D014718	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042580	umls_ingest	2023-11-27
HP:0001586	NCIT:C172051	mesh:D014719	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042582	umls_ingest	2023-11-27
HP:0000505	NCIT:C97175	mesh:D015354	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042798	umls_ingest	2023-11-27
HP:0004905	NCIT:C85220	mesh:D014802	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042842	umls_ingest	2023-11-27
HP:0100502	NCIT:C131684	mesh:D014806	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042847	umls_ingest	2023-11-27
HP:0100512	NCIT:C114830	mesh:D014808	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042870	umls_ingest	2023-11-27
HP:0001045	NCIT:C26915	mesh:D014820	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042900	umls_ingest	2023-11-27
HP:0007902	NCIT:C50469	mesh:D014823	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042909	umls_ingest	2023-11-27
HP:0001605	NCIT:C47814	mesh:D014826	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042928	umls_ingest	2023-11-27
HP:0002580	NCIT:C98963	mesh:D045822	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042961	umls_ingest	2023-11-27
HP:0002013	NCIT:C3442	mesh:D014839	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042963	umls_ingest	2023-11-27
HP:0030416	NCIT:C3443	mesh:D014846	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042995	umls_ingest	2023-11-27
HP:0030683	NCIT:C35131	mesh:D014848	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0042998	umls_ingest	2023-11-27
HP:0004324	NCIT:C62754	mesh:D015430	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0043094	umls_ingest	2023-11-27
HP:0030828	NCIT:C78718	mesh:D012135	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0043144	umls_ingest	2023-11-27
HP:0001716	NCIT:C35132	mesh:D014927	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0043202	umls_ingest	2023-11-27
HP:0001097	NCIT:C34503	mesh:D014985	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0043349	umls_ingest	2023-11-27
HP:0000217	NCIT:C26917	mesh:D014987	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0043352	umls_ingest	2023-11-27
HP:0002044	NCIT:C3453	mesh:D015043	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0043515	umls_ingest	2023-11-27
HP:0100702	NCIT:C3455	mesh:D016080	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0078981	umls_ingest	2023-11-27
HP:4000007	NCIT:C40942	mesh:D016084	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0079043	umls_ingest	2023-11-27
HP:0007475	NCIT:C62569	mesh:D017488	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0079153	umls_ingest	2023-11-27
HP:0007479	NCIT:C84805	mesh:D017490	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0079154	umls_ingest	2023-11-27
HP:0100245	NCIT:C9182	mesh:D018222	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0079218	umls_ingest	2023-11-27
HP:0001360	NCIT:C74988	mesh:D016142	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0079541	umls_ingest	2023-11-27
HP:0012191	NCIT:C27907	mesh:D016393	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0079731	umls_ingest	2023-11-27
HP:0012191	NCIT:C3457	mesh:D016393	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0079731	umls_ingest	2023-11-27
HP:0012190	NCIT:C3466	mesh:D016399	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0079772	umls_ingest	2023-11-27
HP:0012192	NCIT:C3467	mesh:D016410	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0079773	umls_ingest	2023-11-27
HP:0001562	NCIT:C92839	mesh:D016104	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0079924	umls_ingest	2023-11-27
HP:0007443	NCIT:C85009	mesh:D016116	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0080024	umls_ingest	2023-11-27
HP:0007544	NCIT:C85009	mesh:D016116	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0080024	umls_ingest	2023-11-27
HP:0003298	NCIT:C101044	mesh:D016136	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0080174	umls_ingest	2023-11-27
HP:0002414	NCIT:C101214	mesh:D016135	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0080178	umls_ingest	2023-11-27
HP:0010301	NCIT:C101214	mesh:D016135	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0080178	umls_ingest	2023-11-27
HP:0041166	NCIT:C80516	mesh:D016103	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0080179	umls_ingest	2023-11-27
HP:0002144	NCIT:C99080	mesh:D009436	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0080218	umls_ingest	2023-11-27
HP:0000016	NCIT:C50790	mesh:D016055	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0080274	umls_ingest	2023-11-27
HP:0000119	NCIT:C156660	mesh:D000091642	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0080276	umls_ingest	2023-11-27
HP:0030365	NCIT:C81302	mesh:D016064	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0080301	umls_ingest	2023-11-27
HP:0004950	NCIT:C35136	mesh:D016491	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085096	umls_ingest	2023-11-27
HP:0004430	NCIT:C3472	mesh:D016511	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085110	umls_ingest	2023-11-27
HP:0008166	NCIT:C84739	mesh:D016537	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085131	umls_ingest	2023-11-27
HP:0100006	NCIT:C9293	mesh:D016543	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085136	umls_ingest	2023-11-27
HP:0009800	NCIT:C34942	mesh:D016640	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085207	umls_ingest	2023-11-27
HP:0011970	NCIT:C84625	mesh:D016657	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085220	umls_ingest	2023-11-27
HP:0030858	NCIT:C3479	mesh:D016739	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085281	umls_ingest	2023-11-27
HP:0001645	NCIT:C50911	mesh:D016757	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085298	umls_ingest	2023-11-27
HP:0032160	NCIT:C174113	mesh:D016919	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085436	umls_ingest	2023-11-27
HP:0001298	NCIT:C26920	mesh:D001927	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085584	umls_ingest	2023-11-27
HP:0025143	NCIT:C35143	mesh:D023341	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085593	umls_ingest	2023-11-27
HP:0500001	NCIT:C79542	mesh:D000089083	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085595	umls_ingest	2023-11-27
HP:0001959	NCIT:C50700	mesh:D059606	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085602	umls_ingest	2023-11-27
HP:0001399	NCIT:C26922	mesh:D017093	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085605	umls_ingest	2023-11-27
HP:0000741	NCIT:C117197	mesh:D057565	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085632	umls_ingest	2023-11-27
HP:0000613	NCIT:C28210	mesh:D020795	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085636	umls_ingest	2023-11-27
HP:0033505	NCIT:C74524	mesh:D054068	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085642	umls_ingest	2023-11-27
HP:0001806	NCIT:C112212	mesh:D054039	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0085661	umls_ingest	2023-11-27
